time,temperature_forecast,humidity_forecast,windspeed_forecast,sw_radiation_forecast,cloud_cover_forecast,precipitation_forecast,apparent_temperature_forecast
2023-09-08 04:00:00+00:00,17.2,93,2.4,0.0,99,0.0,19.0
2023-09-08 05:00:00+00:00,18.1,86,0.8,0.0,100,0.0,19.9
2023-09-08 06:00:00+00:00,18.3,86,3.4,8.2,93,0.0,19.9
2023-09-08 07:00:00+00:00,19.3,84,2.6,104.0,54,0.0,21.3
2023-09-08 08:00:00+00:00,21.7,73,3.7,247.5,73,0.0,23.5
2023-09-08 09:00:00+00:00,23.9,63,4.7,367.0,100,0.0,25.5
2023-09-08 10:00:00+00:00,25.7,56,4.7,475.0,100,0.0,27.2
2023-09-08 11:00:00+00:00,27.2,52,5.4,468.0,100,0.0,28.7
2023-09-08 12:00:00+00:00,29.1,46,6.8,560.0,100,0.0,30.4
2023-09-08 13:00:00+00:00,29.9,43,6.1,578.8,100,0.0,31.3
2023-09-08 14:00:00+00:00,30.2,42,5.8,491.2,100,0.0,31.3
2023-09-08 15:00:00+00:00,30.5,40,4.7,425.5,100,0.0,31.6
2023-09-08 16:00:00+00:00,30.1,39,6.6,323.0,100,0.0,30.7
2023-09-08 17:00:00+00:00,28.9,42,6.8,132.5,100,0.0,29.5
2023-09-08 18:00:00+00:00,27.4,51,3.6,45.5,100,0.0,29.1
2023-09-08 19:00:00+00:00,26.3,53,3.2,3.5,100,0.0,27.9
2023-09-08 20:00:00+00:00,25.1,61,3.1,0.0,100,0.0,27.1
2023-09-08 21:00:00+00:00,23.9,67,3.4,0.0,99,0.0,26.1
2023-09-08 22:00:00+00:00,22.5,74,3.2,0.0,83,0.0,24.8
2023-09-08 23:00:00+00:00,21.9,77,2.3,0.0,95,0.0,24.3
2023-09-09 00:00:00+00:00,21.1,79,3.3,0.0,48,0.0,23.3
2023-09-09 01:00:00+00:00,20.4,82,3.6,0.0,70,0.0,22.4
2023-09-09 02:00:00+00:00,20.0,82,2.3,0.0,61,0.0,22.1
2023-09-09 03:00:00+00:00,19.6,88,1.8,0.0,74,0.0,22.1
2023-09-09 04:00:00+00:00,19.4,87,2.6,0.0,61,0.0,21.6
2023-09-09 05:00:00+00:00,18.8,92,2.3,0.0,77,0.0,21.1
2023-09-09 06:00:00+00:00,18.2,95,1.3,9.0,0,0.0,20.6
2023-09-09 07:00:00+00:00,19.5,89,1.0,92.2,63,0.0,22.1
2023-09-09 08:00:00+00:00,21.9,81,1.0,207.0,56,0.0,24.9
2023-09-09 09:00:00+00:00,24.2,69,1.4,383.0,0,0.0,27.0
2023-09-09 10:00:00+00:00,26.7,57,0.5,513.0,53,0.0,29.3
2023-09-09 11:00:00+00:00,28.2,50,4.1,588.2,58,0.0,30.2
2023-09-09 12:00:00+00:00,29.9,36,4.8,595.0,33,0.0,30.6
2023-09-09 13:00:00+00:00,30.7,36,5.1,644.5,16,0.0,31.9
2023-09-09 14:00:00+00:00,31.0,37,7.9,605.2,79,0.0,31.7
2023-09-09 15:00:00+00:00,31.4,33,8.7,503.2,21,0.0,31.1
2023-09-09 16:00:00+00:00,30.6,33,11.8,380.0,100,0.0,29.7
2023-09-09 17:00:00+00:00,29.2,39,11.2,221.0,74,0.0,28.9
2023-09-09 18:00:00+00:00,26.8,49,10.0,92.0,45,0.0,27.1
2023-09-09 19:00:00+00:00,25.1,59,6.4,6.2,0,0.0,26.5
2023-09-09 20:00:00+00:00,24.0,69,4.2,0.0,0,0.0,26.3
2023-09-09 21:00:00+00:00,22.3,78,3.7,0.0,0,0.0,24.9
2023-09-09 22:00:00+00:00,21.5,82,3.0,0.0,0,0.0,24.1
2023-09-09 23:00:00+00:00,20.8,84,3.6,0.0,0,0.0,23.2
2023-09-10 00:00:00+00:00,20.4,87,3.8,0.0,32,0.0,22.8
2023-09-10 01:00:00+00:00,19.8,90,2.9,0.0,68,0.0,22.4
2023-09-10 02:00:00+00:00,19.6,89,4.0,0.0,70,0.0,21.9
2023-09-10 03:00:00+00:00,19.6,91,4.3,0.0,61,0.0,22.0
2023-09-10 04:00:00+00:00,19.3,91,4.7,0.0,46,0.0,21.5
2023-09-10 05:00:00+00:00,19.1,92,4.0,0.0,45,0.0,21.3
2023-09-10 06:00:00+00:00,18.9,95,5.1,8.5,98,0.0,21.2
2023-09-10 07:00:00+00:00,19.7,94,5.4,84.2,100,0.0,22.2
2023-09-10 08:00:00+00:00,21.1,90,5.8,207.0,100,0.0,23.9
2023-09-10 09:00:00+00:00,23.3,80,7.2,325.2,100,0.0,25.9
2023-09-10 10:00:00+00:00,25.2,72,7.6,424.8,100,0.0,27.9
2023-09-10 11:00:00+00:00,26.5,67,9.3,456.2,100,0.0,28.9
2023-09-10 12:00:00+00:00,29.1,57,8.7,476.2,68,0.0,31.5
2023-09-10 13:00:00+00:00,31.2,44,11.5,632.5,66,0.0,32.7
2023-09-10 14:00:00+00:00,31.0,48,5.8,536.8,95,0.0,33.4
2023-09-10 15:00:00+00:00,30.0,52,11.4,265.2,100,0.0,31.8
2023-09-10 16:00:00+00:00,26.9,62,15.3,84.2,100,0.0,28.0
2023-09-10 17:00:00+00:00,25.1,59,8.4,74.8,81,0.0,26.1
2023-09-10 18:00:00+00:00,25.6,53,9.2,38.5,74,0.0,26.0
2023-09-10 19:00:00+00:00,23.9,65,10.5,3.8,27,0.0,24.8
2023-09-10 20:00:00+00:00,22.8,74,5.6,0.0,50,0.0,24.8
2023-09-10 21:00:00+00:00,22.2,73,7.1,0.0,47,0.0,23.8
2023-09-10 22:00:00+00:00,21.1,78,6.4,0.0,14,0.0,22.8
2023-09-10 23:00:00+00:00,20.3,80,7.7,0.0,59,0.0,21.6
2023-09-11 00:00:00+00:00,19.8,82,7.9,0.0,61,0.0,21.0
2023-09-11 01:00:00+00:00,19.2,85,8.7,0.0,73,0.0,20.3
2023-09-11 02:00:00+00:00,18.7,87,9.6,0.0,94,0.0,19.6
2023-09-11 03:00:00+00:00,18.0,93,10.1,0.0,63,0.0,18.9
2023-09-11 04:00:00+00:00,17.9,93,10.4,0.0,80,0.0,18.7
2023-09-11 05:00:00+00:00,17.9,93,8.9,0.0,100,0.0,19.0
2023-09-11 06:00:00+00:00,17.8,93,12.4,6.0,100,0.0,18.4
2023-09-11 07:00:00+00:00,18.2,89,11.4,29.0,100,0.0,18.8
2023-09-11 08:00:00+00:00,19.0,82,10.8,89.5,100,0.0,19.5
2023-09-11 09:00:00+00:00,20.4,72,12.8,245.8,95,0.0,20.3
2023-09-11 10:00:00+00:00,22.3,63,12.8,485.0,80,0.0,22.1
2023-09-11 11:00:00+00:00,24.2,53,12.2,583.8,49,0.0,24.0
2023-09-11 12:00:00+00:00,24.8,53,10.8,558.2,95,0.0,24.8
2023-09-11 13:00:00+00:00,25.4,48,14.0,530.2,100,0.0,24.6
2023-09-11 14:00:00+00:00,25.5,48,12.6,458.5,100,0.0,24.9
2023-09-11 15:00:00+00:00,25.1,52,9.8,388.8,100,0.0,25.2
2023-09-11 16:00:00+00:00,24.7,53,10.0,208.0,100,0.0,24.8
2023-09-11 17:00:00+00:00,24.1,55,9.8,111.5,100,0.0,24.2
2023-09-11 18:00:00+00:00,23.2,59,7.0,55.0,82,0.0,23.7
2023-09-11 19:00:00+00:00,22.0,65,7.3,3.5,100,0.0,22.7
2023-09-11 20:00:00+00:00,20.6,76,11.0,0.0,100,0.0,21.2
2023-09-11 21:00:00+00:00,20.0,76,8.7,0.0,100,0.0,20.7
2023-09-11 22:00:00+00:00,19.6,80,8.5,0.0,100,0.0,20.5
2023-09-11 23:00:00+00:00,19.2,84,8.4,0.0,100,0.0,20.2
2023-09-12 00:00:00+00:00,19.1,84,8.8,0.0,92,0.0,20.1
2023-09-12 01:00:00+00:00,18.9,85,7.6,0.0,95,0.0,20.0
2023-09-12 02:00:00+00:00,18.7,85,5.8,0.0,98,0.0,20.0
2023-09-12 03:00:00+00:00,18.7,86,4.8,0.0,95,1.3,20.2
2023-09-12 04:00:00+00:00,18.5,86,5.9,0.0,100,0.1,19.7
2023-09-12 05:00:00+00:00,18.4,84,8.0,0.0,82,0.0,19.1
2023-09-12 06:00:00+00:00,18.1,86,6.5,5.2,100,0.0,19.1
2023-09-12 07:00:00+00:00,18.1,90,6.3,24.0,100,0.1,19.4
2023-09-12 08:00:00+00:00,18.4,85,6.0,58.2,95,0.0,19.5
2023-09-12 09:00:00+00:00,18.7,84,6.3,208.8,100,0.0,19.8
2023-09-12 10:00:00+00:00,19.5,81,6.0,179.5,99,0.0,20.7
2023-09-12 11:00:00+00:00,20.4,76,5.8,304.0,96,0.0,21.7
2023-09-12 12:00:00+00:00,22.4,64,5.7,411.0,76,0.0,23.3
2023-09-12 13:00:00+00:00,22.7,64,4.8,290.8,88,0.0,23.9
2023-09-12 14:00:00+00:00,23.5,55,7.9,358.8,92,0.0,23.6
2023-09-12 15:00:00+00:00,23.1,60,12.3,226.0,93,0.0,22.9
2023-09-12 16:00:00+00:00,22.3,63,9.7,155.0,100,0.0,22.6
2023-09-12 17:00:00+00:00,19.0,88,5.5,19.0,100,4.0,20.6
2023-09-12 18:00:00+00:00,19.1,84,7.6,13.2,100,0.1,20.2
2023-09-12 19:00:00+00:00,18.5,87,6.3,0.5,98,3.9,19.8
2023-09-12 20:00:00+00:00,18.6,88,5.2,0.0,96,0.0,20.1
2023-09-12 21:00:00+00:00,17.5,89,11.0,0.0,100,0.0,17.8
2023-09-12 22:00:00+00:00,16.4,86,14.9,0.0,98,0.0,15.6
2023-09-12 23:00:00+00:00,16.3,85,14.1,0.0,96,0.0,15.5
2023-09-13 00:00:00+00:00,15.4,82,16.9,0.0,92,0.0,13.7
2023-09-13 01:00:00+00:00,15.1,84,10.2,0.0,79,0.0,14.4
2023-09-13 02:00:00+00:00,15.2,83,12.6,0.0,93,0.0,14.1
2023-09-13 03:00:00+00:00,14.8,81,11.9,0.0,86,0.0,13.6
2023-09-13 04:00:00+00:00,14.4,85,10.8,0.0,71,0.0,13.4
2023-09-13 05:00:00+00:00,13.9,85,11.4,0.0,74,0.0,12.7
2023-09-13 06:00:00+00:00,14.1,84,12.8,4.0,95,0.0,12.7
2023-09-13 07:00:00+00:00,14.3,82,10.1,47.2,94,0.0,13.3
2023-09-13 08:00:00+00:00,14.9,78,13.2,109.8,75,0.0,13.4
2023-09-13 09:00:00+00:00,16.0,71,11.8,335.8,67,0.0,14.5
2023-09-13 10:00:00+00:00,17.6,60,11.0,468.5,75,0.0,15.9
2023-09-13 11:00:00+00:00,18.9,55,11.2,541.0,84,0.0,17.2
2023-09-13 12:00:00+00:00,18.9,58,7.1,500.8,96,0.0,18.0
2023-09-13 13:00:00+00:00,19.8,52,7.9,358.8,100,0.0,18.6
2023-09-13 14:00:00+00:00,19.0,56,8.2,148.5,100,0.0,17.9
2023-09-13 15:00:00+00:00,19.7,56,4.6,206.0,100,0.0,19.2
2023-09-13 16:00:00+00:00,20.1,53,3.2,321.0,95,0.0,19.7
2023-09-13 17:00:00+00:00,19.9,53,3.8,183.0,100,0.0,19.4
2023-09-13 18:00:00+00:00,17.8,66,9.5,62.5,69,0.0,16.9
2023-09-13 19:00:00+00:00,16.9,72,6.0,2.2,44,0.0,16.6
2023-09-13 20:00:00+00:00,16.2,75,5.9,0.0,65,0.0,15.9
2023-09-13 21:00:00+00:00,15.7,80,4.1,0.0,58,0.0,15.9
2023-09-13 22:00:00+00:00,15.4,83,4.2,0.0,95,0.0,15.6
2023-09-13 23:00:00+00:00,15.2,83,5.2,0.0,59,0.0,15.2
2023-09-14 00:00:00+00:00,15.0,82,5.4,0.0,99,0.0,14.8
2023-09-14 01:00:00+00:00,14.7,82,5.1,0.0,100,0.0,14.5
2023-09-14 02:00:00+00:00,14.6,83,4.5,0.0,100,0.0,14.5
2023-09-14 03:00:00+00:00,14.4,89,3.6,0.0,60,0.0,14.7
2023-09-14 04:00:00+00:00,14.1,89,3.5,0.0,97,0.0,14.4
2023-09-14 05:00:00+00:00,14.0,88,3.4,0.0,97,0.0,14.2
2023-09-14 06:00:00+00:00,14.0,90,2.4,4.5,100,0.0,14.4
2023-09-14 07:00:00+00:00,14.6,90,2.0,84.0,94,0.0,15.2
2023-09-14 08:00:00+00:00,16.4,82,3.6,217.2,100,0.0,16.9
2023-09-14 09:00:00+00:00,17.7,73,6.4,362.5,72,0.0,17.7
2023-09-14 10:00:00+00:00,18.6,66,7.7,437.5,95,0.0,18.2
2023-09-14 11:00:00+00:00,19.5,63,7.4,557.8,41,0.0,19.2
2023-09-14 12:00:00+00:00,21.0,56,7.9,615.0,63,0.0,20.9
2023-09-14 13:00:00+00:00,21.7,53,8.9,592.5,54,0.0,21.2
2023-09-14 14:00:00+00:00,22.1,51,8.8,561.0,49,0.0,21.3
2023-09-14 15:00:00+00:00,22.6,48,8.4,454.5,55,0.0,21.7
2023-09-14 16:00:00+00:00,22.4,49,6.4,341.0,66,0.0,21.9
2023-09-14 17:00:00+00:00,22.0,48,6.1,195.5,17,0.0,21.2
2023-09-14 18:00:00+00:00,20.7,55,7.1,69.0,22,0.0,20.1
2023-09-14 19:00:00+00:00,18.9,65,8.8,1.5,0,0.0,18.3
2023-09-14 20:00:00+00:00,17.5,75,7.1,0.0,0,0.0,17.4
2023-09-14 21:00:00+00:00,16.6,78,4.6,0.0,0,0.0,16.8
2023-09-14 22:00:00+00:00,15.6,82,2.2,0.0,0,0.0,16.1
2023-09-14 23:00:00+00:00,14.7,86,2.9,0.0,0,0.0,15.0
2023-09-15 00:00:00+00:00,14.0,88,3.2,0.0,0,0.0,14.2
2023-09-15 01:00:00+00:00,13.5,89,2.5,0.0,0,0.0,13.7
2023-09-15 02:00:00+00:00,13.1,89,2.7,0.0,0,0.0,13.1
2023-09-15 03:00:00+00:00,13.1,89,1.9,0.0,0,0.0,13.3
2023-09-15 04:00:00+00:00,13.1,92,1.1,0.0,0,0.0,13.6
2023-09-15 05:00:00+00:00,13.3,92,0.5,0.0,7,0.0,13.8
2023-09-15 06:00:00+00:00,13.2,97,1.8,4.2,36,0.0,13.9
2023-09-15 07:00:00+00:00,13.8,96,1.5,80.5,32,0.0,14.6
2023-09-15 08:00:00+00:00,15.3,89,1.8,227.2,19,0.0,16.1
2023-09-15 09:00:00+00:00,17.4,77,4.2,380.0,82,0.0,17.8
2023-09-15 10:00:00+00:00,19.2,70,4.5,400.5,47,0.0,19.7
2023-09-15 11:00:00+00:00,20.9,66,6.1,565.0,40,0.0,21.5
2023-09-15 12:00:00+00:00,22.6,59,7.6,626.0,23,0.0,23.4
2023-09-15 13:00:00+00:00,23.6,53,11.0,455.8,71,0.0,23.2
2023-09-15 14:00:00+00:00,24.0,51,12.0,355.8,91,0.0,23.3
2023-09-15 15:00:00+00:00,24.4,49,11.6,394.0,87,0.0,23.7
2023-09-15 16:00:00+00:00,23.9,51,8.4,230.2,66,0.0,23.7
2023-09-15 17:00:00+00:00,23.3,51,10.4,178.8,42,0.0,22.7
2023-09-15 18:00:00+00:00,21.0,67,10.4,56.2,42,0.0,21.0
2023-09-15 19:00:00+00:00,20.0,70,9.5,1.0,43,0.0,20.1
2023-09-15 20:00:00+00:00,18.8,76,5.8,0.0,8,0.0,19.5
2023-09-15 21:00:00+00:00,17.9,83,4.0,0.0,0,0.0,19.0
2023-09-15 22:00:00+00:00,17.0,90,4.0,0.0,0,0.0,18.3
2023-09-15 23:00:00+00:00,16.4,93,3.3,0.0,0,0.0,17.8
2023-09-16 00:00:00+00:00,15.6,94,2.8,0.0,0,0.0,16.8
2023-09-16 01:00:00+00:00,15.2,94,1.3,0.0,0,0.0,16.5
2023-09-16 02:00:00+00:00,15.0,96,2.2,0.0,100,0.0,16.2
2023-09-16 03:00:00+00:00,14.4,100,2.3,0.0,100,0.0,15.5
2023-09-16 04:00:00+00:00,13.7,100,1.1,0.0,100,0.0,14.8
2023-09-16 05:00:00+00:00,13.9,100,1.6,0.0,100,0.0,14.9
2023-09-16 06:00:00+00:00,14.3,100,3.1,3.2,100,0.0,15.3
2023-09-16 07:00:00+00:00,14.3,100,2.6,56.2,98,0.0,15.4
2023-09-16 08:00:00+00:00,15.6,97,5.2,166.0,91,0.0,16.6
2023-09-16 09:00:00+00:00,18.0,82,4.6,289.0,97,0.0,19.0
2023-09-16 10:00:00+00:00,20.6,75,4.8,449.8,100,0.0,22.0
2023-09-16 11:00:00+00:00,23.2,67,7.9,533.2,100,0.0,24.4
2023-09-16 12:00:00+00:00,25.2,52,10.5,555.0,64,0.0,25.3
2023-09-16 13:00:00+00:00,25.8,45,10.6,540.0,12,0.0,25.2
2023-09-16 14:00:00+00:00,26.2,34,10.8,550.2,100,0.0,24.4
2023-09-16 15:00:00+00:00,25.7,36,13.2,447.5,100,0.0,23.6
2023-09-16 16:00:00+00:00,24.0,45,13.0,232.5,100,0.0,22.5
2023-09-16 17:00:00+00:00,22.6,50,13.4,137.0,100,0.0,21.2
2023-09-16 18:00:00+00:00,21.7,57,11.4,43.5,96,0.0,20.9
2023-09-16 19:00:00+00:00,20.4,67,10.9,0.5,100,0.0,20.2
2023-09-16 20:00:00+00:00,19.5,80,11.8,0.0,100,0.0,19.8
2023-09-16 21:00:00+00:00,18.7,74,12.2,0.0,100,0.0,18.3
2023-09-16 22:00:00+00:00,17.5,70,10.6,0.0,88,0.0,16.6
2023-09-16 23:00:00+00:00,16.6,78,7.6,0.0,98,0.0,16.4
2023-09-17 00:00:00+00:00,16.1,84,6.9,0.0,98,0.0,16.2
2023-09-17 01:00:00+00:00,15.9,89,7.4,0.0,100,0.0,16.1
2023-09-17 02:00:00+00:00,15.7,93,7.3,0.0,100,0.0,16.1
2023-09-17 03:00:00+00:00,15.7,95,7.4,0.0,100,0.0,16.3
2023-09-17 04:00:00+00:00,15.7,96,8.4,0.0,92,0.0,16.2
2023-09-17 05:00:00+00:00,15.9,97,7.1,0.0,92,0.0,16.8
2023-09-17 06:00:00+00:00,16.6,95,10.9,1.8,97,0.0,17.0
2023-09-17 07:00:00+00:00,17.2,91,11.5,35.5,88,0.0,17.5
2023-09-17 08:00:00+00:00,18.6,84,16.5,128.2,97,0.0,18.3
2023-09-17 09:00:00+00:00,19.1,79,17.2,187.2,89,0.0,18.5
2023-09-17 10:00:00+00:00,19.8,78,18.4,233.8,100,0.0,19.1
2023-09-17 11:00:00+00:00,20.1,71,18.4,309.0,100,0.0,19.0
2023-09-17 12:00:00+00:00,19.2,77,17.9,232.0,100,0.0,18.3
2023-09-17 13:00:00+00:00,18.3,85,13.3,92.0,100,3.0,18.3
2023-09-17 14:00:00+00:00,19.2,81,15.1,192.2,100,0.0,19.1
2023-09-17 15:00:00+00:00,19.7,80,10.4,110.2,98,0.0,20.3
2023-09-17 16:00:00+00:00,20.8,76,12.3,178.5,64,0.0,21.2
2023-09-17 17:00:00+00:00,20.8,73,13.2,120.5,95,0.0,20.8
2023-09-17 18:00:00+00:00,19.7,80,10.7,31.2,44,0.0,20.3
2023-09-17 19:00:00+00:00,18.9,87,6.2,0.2,100,0.0,20.4
2023-09-17 20:00:00+00:00,18.5,90,4.8,0.0,100,0.0,20.2
2023-09-17 21:00:00+00:00,18.8,87,6.4,0.0,100,0.0,20.2
2023-09-17 22:00:00+00:00,18.6,91,2.9,0.0,100,0.0,20.7
2023-09-17 23:00:00+00:00,18.2,94,4.8,0.0,100,2.3,20.1
2023-09-18 00:00:00+00:00,17.8,90,13.2,0.0,100,25.9,18.1
2023-09-18 01:00:00+00:00,16.1,80,6.2,0.0,100,5.3,16.1
2023-09-18 02:00:00+00:00,16.5,76,4.2,0.0,100,0.0,16.6
2023-09-18 03:00:00+00:00,17.2,90,11.9,0.0,100,0.5,17.4
2023-09-18 04:00:00+00:00,17.0,87,13.0,0.0,88,0.0,16.8
2023-09-18 05:00:00+00:00,16.9,88,12.8,0.0,100,0.0,16.7
2023-09-18 06:00:00+00:00,17.0,89,13.8,2.2,100,0.0,16.7
2023-09-18 07:00:00+00:00,17.4,86,13.3,48.5,100,0.0,17.1
2023-09-18 08:00:00+00:00,17.9,82,15.0,127.5,39,0.0,17.3
2023-09-18 09:00:00+00:00,18.9,77,16.1,280.5,100,0.0,18.1
2023-09-18 10:00:00+00:00,18.4,77,20.3,202.2,91,0.7,16.9
2023-09-18 11:00:00+00:00,18.4,80,15.0,215.0,97,0.0,17.9
2023-09-18 12:00:00+00:00,20.1,69,16.5,366.5,100,0.0,19.1
2023-09-18 13:00:00+00:00,20.2,63,20.8,311.0,95,0.0,18.2
2023-09-18 14:00:00+00:00,20.4,61,26.2,454.2,62,0.0,17.4
2023-09-18 15:00:00+00:00,19.3,61,23.9,400.5,41,0.0,16.3
2023-09-18 16:00:00+00:00,18.9,60,24.2,277.8,77,0.0,15.7
2023-09-18 17:00:00+00:00,17.9,59,22.3,132.2,74,0.0,14.6
2023-09-18 18:00:00+00:00,16.9,61,20.3,43.5,73,0.0,13.8
2023-09-18 19:00:00+00:00,15.9,62,17.3,0.0,27,0.0,13.1
2023-09-18 20:00:00+00:00,14.9,68,19.1,0.0,30,0.0,11.8
2023-09-18 21:00:00+00:00,14.6,66,14.4,0.0,29,0.0,12.1
2023-09-18 22:00:00+00:00,14.3,69,18.2,0.0,100,0.0,11.4
2023-09-18 23:00:00+00:00,14.1,72,17.4,0.0,100,0.0,11.3
2023-09-19 00:00:00+00:00,13.9,75,16.1,0.0,100,0.0,11.5
2023-09-19 01:00:00+00:00,13.6,77,15.5,0.0,100,0.0,11.3
2023-09-19 02:00:00+00:00,13.4,78,16.4,0.0,100,0.0,11.0
2023-09-19 03:00:00+00:00,13.6,78,16.1,0.0,100,0.0,11.2
2023-09-19 04:00:00+00:00,13.4,78,15.3,0.0,100,0.0,11.1
2023-09-19 05:00:00+00:00,13.5,79,14.0,0.0,100,0.0,11.5
2023-09-19 06:00:00+00:00,14.5,80,15.2,1.2,100,0.0,12.6
2023-09-19 07:00:00+00:00,15.6,79,18.5,14.8,100,0.0,13.5
2023-09-19 08:00:00+00:00,16.4,78,22.3,88.0,100,0.0,14.0
2023-09-19 09:00:00+00:00,16.9,76,24.0,142.5,100,0.0,14.3
2023-09-19 10:00:00+00:00,17.2,75,24.5,94.8,100,0.0,14.5
2023-09-19 11:00:00+00:00,17.6,76,24.9,209.8,100,0.1,15.0
2023-09-19 12:00:00+00:00,18.1,74,26.7,185.5,100,0.3,15.3
2023-09-19 13:00:00+00:00,18.3,76,26.6,197.8,100,0.0,15.8
2023-09-19 14:00:00+00:00,18.4,79,31.2,152.2,100,0.2,15.4
2023-09-19 15:00:00+00:00,18.1,79,20.5,135.8,100,0.0,16.6
2023-09-19 16:00:00+00:00,18.6,79,26.2,108.5,100,0.0,16.4
2023-09-19 17:00:00+00:00,18.4,80,24.0,97.0,100,0.0,16.5
2023-09-19 18:00:00+00:00,17.7,80,23.4,30.0,100,0.0,15.7
2023-09-19 19:00:00+00:00,17.6,83,23.2,0.0,89,0.0,15.8
2023-09-19 20:00:00+00:00,17.8,82,22.4,0.0,100,0.0,16.1
2023-09-19 21:00:00+00:00,17.7,83,19.2,0.0,100,0.0,16.5
2023-09-19 22:00:00+00:00,17.8,83,21.9,0.0,100,0.0,16.2
2023-09-19 23:00:00+00:00,17.7,81,19.2,0.0,100,0.0,16.4
2023-09-20 00:00:00+00:00,17.3,81,21.3,0.0,100,0.0,15.5
2023-09-20 01:00:00+00:00,17.2,82,19.5,0.0,100,0.0,15.7
2023-09-20 02:00:00+00:00,17.4,84,17.3,0.0,100,0.0,16.4
2023-09-20 03:00:00+00:00,17.3,80,20.4,0.0,100,0.0,15.5
2023-09-20 04:00:00+00:00,17.3,80,18.6,0.0,92,0.0,15.8
2023-09-20 05:00:00+00:00,17.5,82,18.1,0.0,100,0.0,16.3
2023-09-20 06:00:00+00:00,17.5,80,19.2,1.2,57,0.0,16.0
2023-09-20 07:00:00+00:00,17.9,76,21.9,48.2,100,0.0,15.9
2023-09-20 08:00:00+00:00,18.6,78,20.1,125.0,80,0.0,17.2
2023-09-20 09:00:00+00:00,19.0,67,26.6,225.5,83,0.0,16.0
2023-09-20 10:00:00+00:00,19.8,68,28.3,294.0,100,0.0,16.9
2023-09-20 11:00:00+00:00,19.8,68,28.3,331.0,100,0.0,16.9
2023-09-20 12:00:00+00:00,19.7,67,28.2,318.8,100,0.0,16.7
2023-09-20 13:00:00+00:00,20.0,68,28.5,262.0,99,0.0,17.1
2023-09-20 14:00:00+00:00,19.5,71,25.1,144.0,100,0.0,17.2
2023-09-20 15:00:00+00:00,18.1,84,19.1,146.8,100,0.3,17.2
2023-09-20 16:00:00+00:00,18.1,86,22.1,54.2,100,0.6,16.8
2023-09-20 17:00:00+00:00,18.0,85,23.5,25.2,100,1.3,16.5
2023-09-20 18:00:00+00:00,17.7,87,21.9,5.2,100,2.3,16.4
2023-09-20 19:00:00+00:00,17.6,88,23.7,0.0,100,1.6,16.1
2023-09-20 20:00:00+00:00,17.5,89,23.8,0.0,100,2.3,16.0
2023-09-20 21:00:00+00:00,17.2,86,21.1,0.0,100,3.5,15.7
2023-09-20 22:00:00+00:00,16.0,82,18.9,0.0,100,3.6,14.2
2023-09-20 23:00:00+00:00,15.1,87,10.4,0.0,100,0.7,14.5
2023-09-21 00:00:00+00:00,14.6,85,10.2,0.0,100,0.0,13.7
2023-09-21 01:00:00+00:00,14.3,83,8.5,0.0,100,0.0,13.6
2023-09-21 02:00:00+00:00,14.1,83,8.7,0.0,100,0.0,13.3
2023-09-21 03:00:00+00:00,13.7,88,6.5,0.0,100,0.0,13.3
2023-09-21 04:00:00+00:00,13.4,89,6.6,0.0,100,0.0,13.0
2023-09-21 05:00:00+00:00,13.2,88,5.5,0.0,100,0.0,12.8
2023-09-21 06:00:00+00:00,12.8,91,5.3,1.2,100,0.0,12.5
2023-09-21 07:00:00+00:00,13.2,89,5.2,47.5,100,0.0,12.9
2023-09-21 08:00:00+00:00,14.1,84,5.5,197.5,22,0.0,13.8
2023-09-21 09:00:00+00:00,15.4,75,6.0,362.2,100,0.0,14.8
2023-09-21 10:00:00+00:00,16.5,66,5.1,419.2,100,0.0,15.8
2023-09-21 11:00:00+00:00,17.5,56,7.9,442.0,100,0.0,16.0
2023-09-21 12:00:00+00:00,17.4,59,9.7,303.8,100,0.0,15.8
2023-09-21 13:00:00+00:00,18.1,57,8.5,433.5,100,0.0,16.7
2023-09-21 14:00:00+00:00,16.0,78,10.1,187.8,100,0.7,15.2
2023-09-21 15:00:00+00:00,15.4,82,5.2,195.8,100,0.1,15.4
2023-09-21 16:00:00+00:00,15.4,81,6.6,110.5,100,0.0,15.2
2023-09-21 17:00:00+00:00,14.9,82,7.7,102.0,4,0.0,14.4
2023-09-21 18:00:00+00:00,14.0,87,6.9,39.0,100,0.0,13.6
2023-09-21 19:00:00+00:00,13.5,85,5.4,0.0,100,0.4,13.1
2023-09-21 20:00:00+00:00,13.4,89,3.3,0.0,100,0.0,13.5
2023-09-21 21:00:00+00:00,13.3,90,4.1,0.0,100,0.5,13.2
2023-09-21 22:00:00+00:00,13.2,94,5.8,0.0,100,0.1,13.1
2023-09-21 23:00:00+00:00,13.2,92,5.0,0.0,100,0.1,13.1
2023-09-22 00:00:00+00:00,12.6,89,5.9,0.0,100,0.1,12.0
2023-09-22 01:00:00+00:00,12.5,90,4.9,0.0,100,0.2,12.1
2023-09-22 02:00:00+00:00,12.4,92,6.8,0.0,100,0.0,11.8
2023-09-22 03:00:00+00:00,12.3,95,7.6,0.0,100,0.0,11.7
2023-09-22 04:00:00+00:00,12.2,95,6.8,0.0,71,0.0,11.7
2023-09-22 05:00:00+00:00,12.2,92,8.0,0.0,86,0.0,11.3
2023-09-22 06:00:00+00:00,11.8,94,8.6,0.8,100,0.0,10.8
